forecast_date,realized_date,expected_next_date,max_input_date,confidence,lookback,holdings_version,model_version,hypothetical_pnl,realized_loss,principal_contributor,model,var,es,exception,breach_magnitude,seed
2024-09-12,2024-09-13,2024-09-13,2024-09-12,0.99,250,21,1.1.0,42346.82819154384,-42346.82819154384,GLD,Historical,107773.59314767303,117699.76168626899,False,0.0,
2024-09-12,2024-09-13,2024-09-13,2024-09-12,0.99,250,21,1.1.0,42346.82819154384,-42346.82819154384,GLD,Parametric Normal,103145.11741806933,118169.70143178599,False,0.0,
2024-09-12,2024-09-13,2024-09-13,2024-09-12,0.99,250,21,1.1.0,42346.82819154384,-42346.82819154384,GLD,Monte Carlo Normal,103234.81485985045,118622.51970073499,False,0.0,441001365.0
2024-09-13,2024-09-16,2024-09-16,2024-09-13,0.99,250,21,1.1.0,-48200.80684741798,48200.80684741798,US30Y,Historical,108725.85770048386,118803.18368666663,False,0.0,
2024-09-13,2024-09-16,2024-09-16,2024-09-13,0.99,250,21,1.1.0,-48200.80684741798,48200.80684741798,US30Y,Parametric Normal,103918.64156023547,119055.90059678919,False,0.0,
2024-09-13,2024-09-16,2024-09-16,2024-09-13,0.99,250,21,1.1.0,-48200.80684741798,48200.80684741798,US30Y,Monte Carlo Normal,104796.06380865279,121462.75171472412,False,0.0,442001368.0
2024-09-16,2024-09-17,2024-09-17,2024-09-16,0.99,250,21,1.1.0,-19001.84955146684,19001.84955146684,EFA,Historical,108056.40857596806,118148.7071905552,False,0.0,
2024-09-16,2024-09-17,2024-09-17,2024-09-16,0.99,250,21,1.1.0,-19001.84955146684,19001.84955146684,EFA,Parametric Normal,103278.53599744412,118322.55436447759,False,0.0,
2024-09-16,2024-09-17,2024-09-17,2024-09-16,0.99,250,21,1.1.0,-19001.84955146684,19001.84955146684,EFA,Monte Carlo Normal,104284.67483442154,116956.55003184587,False,0.0,443001371.0
2024-09-17,2024-09-18,2024-09-18,2024-09-17,0.99,250,21,1.1.0,-19826.412023212088,19826.412023212088,GLD,Historical,107687.75256264799,117653.48727898666,False,0.0,
2024-09-17,2024-09-18,2024-09-18,2024-09-17,0.99,250,21,1.1.0,-19826.412023212088,19826.412023212088,GLD,Parametric Normal,102227.10068522254,117117.96223224454,False,0.0,
2024-09-17,2024-09-18,2024-09-18,2024-09-17,0.99,250,21,1.1.0,-19826.412023212088,19826.412023212088,GLD,Monte Carlo Normal,101590.34998140285,114530.95803393722,False,0.0,444001374.0
2024-09-18,2024-09-19,2024-09-19,2024-09-18,0.99,250,21,1.1.0,10807.77426348879,-10807.77426348879,EEM,Historical,107240.51468774134,117257.27548620378,False,0.0,
2024-09-18,2024-09-19,2024-09-19,2024-09-18,0.99,250,21,1.1.0,10807.77426348879,-10807.77426348879,EEM,Parametric Normal,101860.94686357108,116698.47278993498,False,0.0,
2024-09-18,2024-09-19,2024-09-19,2024-09-18,0.99,250,21,1.1.0,10807.77426348879,-10807.77426348879,EEM,Monte Carlo Normal,103967.12784989632,117728.93759502888,False,0.0,445001377.0
2024-09-19,2024-09-20,2024-09-20,2024-09-19,0.99,250,21,1.1.0,48745.247099278124,-48745.247099278124,AAPL,Historical,107683.12034155003,117772.9000561574,False,0.0,
2024-09-19,2024-09-20,2024-09-20,2024-09-19,0.99,250,21,1.1.0,48745.247099278124,-48745.247099278124,AAPL,Parametric Normal,102175.33486115368,117058.65596426296,False,0.0,
2024-09-19,2024-09-20,2024-09-20,2024-09-19,0.99,250,21,1.1.0,48745.247099278124,-48745.247099278124,AAPL,Monte Carlo Normal,100974.28597989134,114823.29644160293,False,0.0,446001380.0
2024-09-20,2024-09-23,2024-09-23,2024-09-20,0.99,250,21,1.1.0,20818.01515631004,-20818.01515631004,US30Y,Historical,108328.42598435817,118601.57251461371,False,0.0,
2024-09-20,2024-09-23,2024-09-23,2024-09-20,0.99,250,21,1.1.0,20818.01515631004,-20818.01515631004,US30Y,Parametric Normal,102898.93346032832,117887.65720602164,False,0.0,
2024-09-20,2024-09-23,2024-09-23,2024-09-20,0.99,250,21,1.1.0,20818.01515631004,-20818.01515631004,US30Y,Monte Carlo Normal,103314.29827563961,117545.69293294074,False,0.0,447001383.0
2024-09-23,2024-09-24,2024-09-24,2024-09-23,0.99,250,21,1.1.0,22689.119242185934,-22689.119242185934,GLD,Historical,108724.49913609316,119132.46763560908,False,0.0,
2024-09-23,2024-09-24,2024-09-24,2024-09-23,0.99,250,21,1.1.0,22689.119242185934,-22689.119242185934,GLD,Parametric Normal,103253.89165722678,118294.32021827305,False,0.0,
2024-09-23,2024-09-24,2024-09-24,2024-09-23,0.99,250,21,1.1.0,22689.119242185934,-22689.119242185934,GLD,Monte Carlo Normal,102094.09881700265,117021.65715239717,False,0.0,448001386.0
2024-09-24,2024-09-25,2024-09-25,2024-09-24,0.99,250,21,1.1.0,-72688.07106627624,72688.07106627624,SPY,Historical,109572.49420301191,120315.99155635327,False,0.0,
2024-09-24,2024-09-25,2024-09-25,2024-09-24,0.99,250,21,1.1.0,-72688.07106627624,72688.07106627624,SPY,Parametric Normal,103799.04480467469,118918.88283724227,False,0.0,
2024-09-24,2024-09-25,2024-09-25,2024-09-24,0.99,250,21,1.1.0,-72688.07106627624,72688.07106627624,SPY,Monte Carlo Normal,104699.33777640006,122182.02808816239,False,0.0,449001389.0
2024-09-25,2024-09-26,2024-09-26,2024-09-25,0.99,250,21,1.1.0,-5354.785353348595,5354.785353348595,EFA,Historical,107884.05965859508,118441.06772936761,False,0.0,
2024-09-25,2024-09-26,2024-09-26,2024-09-25,0.99,250,21,1.1.0,-5354.785353348595,5354.785353348595,EFA,Parametric Normal,102868.86998191936,117853.21454546228,False,0.0,
2024-09-25,2024-09-26,2024-09-26,2024-09-25,0.99,250,21,1.1.0,-5354.785353348595,5354.785353348595,EFA,Monte Carlo Normal,103819.78503868345,119003.36595622217,False,0.0,450001392.0
2024-09-26,2024-09-27,2024-09-27,2024-09-26,0.99,250,21,1.1.0,-36261.869063007,36261.869063007,DBC,Historical,107877.74758881949,118465.97111424993,False,0.0,
2024-09-26,2024-09-27,2024-09-27,2024-09-26,0.99,250,21,1.1.0,-36261.869063007,36261.869063007,DBC,Parametric Normal,102578.35711056768,117520.38425616635,False,0.0,
2024-09-26,2024-09-27,2024-09-27,2024-09-26,0.99,250,21,1.1.0,-36261.869063007,36261.869063007,DBC,Monte Carlo Normal,102538.44569074939,115295.4333328363,False,0.0,451001395.0
2024-09-27,2024-09-30,2024-09-30,2024-09-27,0.99,250,21,1.1.0,16857.54619321576,-16857.54619321576,DBC,Historical,107293.36460752759,117795.14957597596,False,0.0,
2024-09-27,2024-09-30,2024-09-30,2024-09-27,0.99,250,21,1.1.0,16857.54619321576,-16857.54619321576,DBC,Parametric Normal,102225.23015829366,117115.81923590851,False,0.0,
2024-09-27,2024-09-30,2024-09-30,2024-09-27,0.99,250,21,1.1.0,16857.54619321576,-16857.54619321576,DBC,Monte Carlo Normal,100848.11394156002,115386.98830620838,False,0.0,452001398.0
2024-09-30,2024-10-01,2024-10-01,2024-09-30,0.99,250,21,1.1.0,4956.250568382697,-4956.250568382697,VNQ,Historical,107638.51543611809,118247.11977037619,False,0.0,
2024-09-30,2024-10-01,2024-10-01,2024-09-30,0.99,250,21,1.1.0,4956.250568382697,-4956.250568382697,VNQ,Parametric Normal,102498.7045866808,117429.12918562481,False,0.0,
2024-09-30,2024-10-01,2024-10-01,2024-09-30,0.99,250,21,1.1.0,4956.250568382697,-4956.250568382697,VNQ,Monte Carlo Normal,104175.71171381752,119926.99664879405,False,0.0,453001401.0
2024-10-01,2024-10-02,2024-10-02,2024-10-01,0.99,250,22,1.1.0,22780.500310897067,-22780.500310897067,US10Y,Historical,107292.40146558231,117352.44003329787,False,0.0,
2024-10-01,2024-10-02,2024-10-02,2024-10-01,0.99,250,22,1.1.0,22780.500310897067,-22780.500310897067,US10Y,Parametric Normal,102215.21121868152,117104.34089226738,False,0.0,
2024-10-01,2024-10-02,2024-10-02,2024-10-01,0.99,250,22,1.1.0,22780.500310897067,-22780.500310897067,US10Y,Monte Carlo Normal,103087.7713892076,115669.64931361152,False,0.0,454001404.0
2024-10-02,2024-10-03,2024-10-03,2024-10-02,0.99,250,22,1.1.0,2259.3357039568314,-2259.3357039568314,TIP,Historical,107840.09975955449,118153.88773250132,False,0.0,
2024-10-02,2024-10-03,2024-10-03,2024-10-02,0.99,250,22,1.1.0,2259.3357039568314,-2259.3357039568314,TIP,Parametric Normal,102754.33173072916,117721.99213489675,False,0.0,
2024-10-02,2024-10-03,2024-10-03,2024-10-02,0.99,250,22,1.1.0,2259.3357039568314,-2259.3357039568314,TIP,Monte Carlo Normal,104018.57868888369,121123.93789417039,False,0.0,455001407.0
2024-10-03,2024-10-04,2024-10-04,2024-10-03,0.99,250,22,1.1.0,-9063.970224219598,9063.970224219598,GLD,Historical,108044.0131546184,118417.76838582309,False,0.0,
2024-10-03,2024-10-04,2024-10-04,2024-10-03,0.99,250,22,1.1.0,-9063.970224219598,9063.970224219598,GLD,Parametric Normal,102849.03868451824,117830.49453164526,False,0.0,
2024-10-03,2024-10-04,2024-10-04,2024-10-03,0.99,250,22,1.1.0,-9063.970224219598,9063.970224219598,GLD,Monte Carlo Normal,102349.62198352047,116966.37118664816,False,0.0,456001410.0
2024-10-04,2024-10-07,2024-10-07,2024-10-04,0.99,250,22,1.1.0,12497.404377430732,-12497.404377430732,VNQ,Historical,108231.59132815608,118779.36431577723,False,0.0,
2024-10-04,2024-10-07,2024-10-07,2024-10-04,0.99,250,22,1.1.0,12497.404377430732,-12497.404377430732,VNQ,Parametric Normal,102471.15159435052,117397.5626998936,False,0.0,
2024-10-04,2024-10-07,2024-10-07,2024-10-04,0.99,250,22,1.1.0,12497.404377430732,-12497.404377430732,VNQ,Monte Carlo Normal,105391.79303821827,120176.93052701604,False,0.0,457001413.0
2024-10-07,2024-10-08,2024-10-08,2024-10-07,0.99,250,22,1.1.0,46342.4843409292,-46342.4843409292,US10Y,Historical,108406.75464626374,119050.79563717986,False,0.0,
2024-10-07,2024-10-08,2024-10-08,2024-10-07,0.99,250,22,1.1.0,46342.4843409292,-46342.4843409292,US10Y,Parametric Normal,102700.61898965195,117660.4553531754,False,0.0,
2024-10-07,2024-10-08,2024-10-08,2024-10-07,0.99,250,22,1.1.0,46342.4843409292,-46342.4843409292,US10Y,Monte Carlo Normal,103238.55206413944,118429.2026562859,False,0.0,458001416.0
2024-10-08,2024-10-09,2024-10-09,2024-10-08,0.99,250,22,1.1.0,28320.788552469126,-28320.788552469126,EURUSD_OVERLAY,Historical,109348.83064635293,120267.04591832889,False,0.0,
2024-10-08,2024-10-09,2024-10-09,2024-10-08,0.99,250,22,1.1.0,28320.788552469126,-28320.788552469126,EURUSD_OVERLAY,Parametric Normal,103735.84802933582,118846.48053396138,False,0.0,
2024-10-08,2024-10-09,2024-10-09,2024-10-08,0.99,250,22,1.1.0,28320.788552469126,-28320.788552469126,EURUSD_OVERLAY,Monte Carlo Normal,104071.40326196849,121196.99227678282,False,0.0,459001419.0
2024-10-09,2024-10-10,2024-10-10,2024-10-09,0.99,250,22,1.1.0,18198.939447595243,-18198.939447595243,TIP,Historical,109951.3884048944,120949.7087074696,False,0.0,
2024-10-09,2024-10-10,2024-10-10,2024-10-09,0.99,250,22,1.1.0,18198.939447595243,-18198.939447595243,TIP,Parametric Normal,104366.36748268263,119568.84430079804,False,0.0,
2024-10-09,2024-10-10,2024-10-10,2024-10-09,0.99,250,22,1.1.0,18198.939447595243,-18198.939447595243,TIP,Monte Carlo Normal,103592.00013510927,118844.54850643619,False,0.0,460001422.0
2024-10-10,2024-10-11,2024-10-11,2024-10-10,0.99,250,22,1.1.0,-50426.40829397263,50426.40829397263,US10Y,Historical,110537.30090897743,121530.05369287552,False,0.0,
2024-10-10,2024-10-11,2024-10-11,2024-10-10,0.99,250,22,1.1.0,-50426.40829397263,50426.40829397263,US10Y,Parametric Normal,104750.89141036259,120009.37972181215,False,0.0,
2024-10-10,2024-10-11,2024-10-11,2024-10-10,0.99,250,22,1.1.0,-50426.40829397263,50426.40829397263,US10Y,Monte Carlo Normal,105818.98779503873,120287.26210323133,False,0.0,461001425.0
2024-10-11,2024-10-14,2024-10-14,2024-10-11,0.99,250,22,1.1.0,-117644.16516807485,117644.16516807485,SPY,Historical,109944.5706866593,120980.70469804181,True,7699.594481415552,
2024-10-11,2024-10-14,2024-10-14,2024-10-11,0.99,250,22,1.1.0,-117644.16516807485,117644.16516807485,SPY,Parametric Normal,104336.39016908659,119534.5003562077,True,13307.774998988258,
2024-10-11,2024-10-14,2024-10-14,2024-10-11,0.99,250,22,1.1.0,-117644.16516807485,117644.16516807485,SPY,Monte Carlo Normal,102468.60918190195,119659.5108687734,True,15175.555986172898,462001428.0
2024-10-14,2024-10-15,2024-10-15,2024-10-14,0.99,250,22,1.1.0,44113.216590722535,-44113.216590722535,GLD,Historical,115291.66570676494,120045.16484969054,False,0.0,
2024-10-14,2024-10-15,2024-10-15,2024-10-14,0.99,250,22,1.1.0,44113.216590722535,-44113.216590722535,GLD,Parametric Normal,103744.4237453401,118856.30542752065,False,0.0,
2024-10-14,2024-10-15,2024-10-15,2024-10-14,0.99,250,22,1.1.0,44113.216590722535,-44113.216590722535,GLD,Monte Carlo Normal,102483.19639107701,115879.019343956,False,0.0,463001431.0
2024-10-15,2024-10-16,2024-10-16,2024-10-15,0.99,250,22,1.1.0,-33424.088864140416,33424.088864140416,SPY,Historical,116068.45868812155,121259.26422613012,False,0.0,
2024-10-15,2024-10-16,2024-10-16,2024-10-15,0.99,250,22,1.1.0,-33424.088864140416,33424.088864140416,SPY,Parametric Normal,104536.27111218862,119763.4968609335,False,0.0,
2024-10-15,2024-10-16,2024-10-16,2024-10-15,0.99,250,22,1.1.0,-33424.088864140416,33424.088864140416,SPY,Monte Carlo Normal,106089.6969878612,123832.76181358237,False,0.0,464001434.0
2024-10-16,2024-10-17,2024-10-17,2024-10-16,0.99,250,22,1.1.0,-60228.667999209116,60228.667999209116,SPY,Historical,115555.04954258083,120591.71948178613,False,0.0,
2024-10-16,2024-10-17,2024-10-17,2024-10-16,0.99,250,22,1.1.0,-60228.667999209116,60228.667999209116,SPY,Parametric Normal,104209.37176047101,119388.97987207652,False,0.0,
2024-10-16,2024-10-17,2024-10-17,2024-10-16,0.99,250,22,1.1.0,-60228.667999209116,60228.667999209116,SPY,Monte Carlo Normal,104971.46967805726,120238.86537872761,False,0.0,465001437.0
2024-10-17,2024-10-18,2024-10-18,2024-10-17,0.99,250,22,1.1.0,-86406.10534977278,86406.10534977278,SPY,Historical,114785.81219067889,119128.91737567031,False,0.0,
2024-10-17,2024-10-18,2024-10-18,2024-10-17,0.99,250,22,1.1.0,-86406.10534977278,86406.10534977278,SPY,Parametric Normal,103496.94560467871,118572.7785023021,False,0.0,
2024-10-17,2024-10-18,2024-10-18,2024-10-17,0.99,250,22,1.1.0,-86406.10534977278,86406.10534977278,SPY,Monte Carlo Normal,103463.3230957795,119213.8538634554,False,0.0,466001440.0
2024-10-18,2024-10-21,2024-10-21,2024-10-18,0.99,250,22,1.1.0,22933.194442933192,-22933.194442933192,GLD,Historical,113215.45689416263,116864.46044679615,False,0.0,
2024-10-18,2024-10-21,2024-10-21,2024-10-18,0.99,250,22,1.1.0,22933.194442933192,-22933.194442933192,GLD,Parametric Normal,102419.5691714185,117338.46654808741,False,0.0,
2024-10-18,2024-10-21,2024-10-21,2024-10-18,0.99,250,22,1.1.0,22933.194442933192,-22933.194442933192,GLD,Monte Carlo Normal,100551.75225491256,117159.33644334758,False,0.0,467001443.0
2024-10-21,2024-10-22,2024-10-22,2024-10-21,0.99,250,22,1.1.0,48062.004322525405,-48062.004322525405,US10Y,Historical,113696.97110189855,117697.91450527454,False,0.0,
2024-10-21,2024-10-22,2024-10-22,2024-10-21,0.99,250,22,1.1.0,48062.004322525405,-48062.004322525405,US10Y,Parametric Normal,102024.11594172915,116885.40981353336,False,0.0,
2024-10-21,2024-10-22,2024-10-22,2024-10-21,0.99,250,22,1.1.0,48062.004322525405,-48062.004322525405,US10Y,Monte Carlo Normal,101589.06227603203,118203.00581721062,False,0.0,468001446.0
2024-10-22,2024-10-23,2024-10-23,2024-10-22,0.99,250,22,1.1.0,13391.700938644311,-13391.700938644311,DBC,Historical,114518.09581490331,118753.92254936355,False,0.0,
2024-10-22,2024-10-23,2024-10-23,2024-10-22,0.99,250,22,1.1.0,13391.700938644311,-13391.700938644311,DBC,Parametric Normal,103053.83054751367,118065.11730305327,False,0.0,
2024-10-22,2024-10-23,2024-10-23,2024-10-22,0.99,250,22,1.1.0,13391.700938644311,-13391.700938644311,DBC,Monte Carlo Normal,103396.73477852039,117377.77815337964,False,0.0,469001449.0
2024-10-23,2024-10-24,2024-10-24,2024-10-23,0.99,250,22,1.1.0,38512.375833939346,-38512.375833939346,GLD,Historical,114732.39935109127,119198.42825623103,False,0.0,
2024-10-23,2024-10-24,2024-10-24,2024-10-23,0.99,250,22,1.1.0,38512.375833939346,-38512.375833939346,GLD,Parametric Normal,103305.34948703545,118353.27362815838,False,0.0,
2024-10-23,2024-10-24,2024-10-24,2024-10-23,0.99,250,22,1.1.0,38512.375833939346,-38512.375833939346,GLD,Monte Carlo Normal,103929.60149064983,119281.66956948662,False,0.0,470001452.0
2024-10-24,2024-10-25,2024-10-25,2024-10-24,0.99,250,22,1.1.0,-101770.0398877444,101770.0398877444,SPY,Historical,115412.53049038649,119798.14815499591,False,0.0,
2024-10-24,2024-10-25,2024-10-25,2024-10-24,0.99,250,22,1.1.0,-101770.0398877444,101770.0398877444,SPY,Parametric Normal,103749.85303346594,118862.52557029501,False,0.0,
2024-10-24,2024-10-25,2024-10-25,2024-10-24,0.99,250,22,1.1.0,-101770.0398877444,101770.0398877444,SPY,Monte Carlo Normal,105088.89958269753,119771.48923401599,False,0.0,471001455.0
2024-10-25,2024-10-28,2024-10-28,2024-10-25,0.99,250,22,1.1.0,5839.798737450734,-5839.798737450734,EFA,Historical,113630.04551952319,117485.15983632964,False,0.0,
2024-10-25,2024-10-28,2024-10-28,2024-10-25,0.99,250,22,1.1.0,5839.798737450734,-5839.798737450734,EFA,Parametric Normal,102964.59611643937,117962.88458141364,False,0.0,
2024-10-25,2024-10-28,2024-10-28,2024-10-25,0.99,250,22,1.1.0,5839.798737450734,-5839.798737450734,EFA,Monte Carlo Normal,100957.77770797563,113270.66946084457,False,0.0,472001458.0
2024-10-28,2024-10-29,2024-10-29,2024-10-28,0.99,250,22,1.1.0,-16273.387733293397,16273.387733293397,GLD,Historical,113560.50017312057,117137.4946270964,False,0.0,
2024-10-28,2024-10-29,2024-10-29,2024-10-28,0.99,250,22,1.1.0,-16273.387733293397,16273.387733293397,GLD,Parametric Normal,102902.70397650605,117891.97695262836,False,0.0,
2024-10-28,2024-10-29,2024-10-29,2024-10-28,0.99,250,22,1.1.0,-16273.387733293397,16273.387733293397,GLD,Monte Carlo Normal,100994.39523524612,116974.76738795111,False,0.0,473001461.0
2024-10-29,2024-10-30,2024-10-30,2024-10-29,0.99,250,22,1.1.0,11032.972089560124,-11032.972089560124,EURUSD_OVERLAY,Historical,113377.35169171584,117080.91244576403,False,0.0,
2024-10-29,2024-10-30,2024-10-30,2024-10-29,0.99,250,22,1.1.0,11032.972089560124,-11032.972089560124,EURUSD_OVERLAY,Parametric Normal,102784.53741397054,117756.59771448719,False,0.0,
2024-10-29,2024-10-30,2024-10-30,2024-10-29,0.99,250,22,1.1.0,11032.972089560124,-11032.972089560124,EURUSD_OVERLAY,Monte Carlo Normal,103611.17966780398,115940.66133532944,False,0.0,474001464.0
2024-10-30,2024-10-31,2024-10-31,2024-10-30,0.99,250,22,1.1.0,36092.237897936684,-36092.237897936684,USO,Historical,113864.24552770048,117773.5338371433,False,0.0,
2024-10-30,2024-10-31,2024-10-31,2024-10-30,0.99,250,22,1.1.0,36092.237897936684,-36092.237897936684,USO,Parametric Normal,102877.99258745745,117863.66599095675,False,0.0,
2024-10-30,2024-10-31,2024-10-31,2024-10-30,0.99,250,22,1.1.0,36092.237897936684,-36092.237897936684,USO,Monte Carlo Normal,101149.18899523412,117836.7509346371,False,0.0,475001467.0
2024-10-31,2024-11-01,2024-11-01,2024-10-31,0.99,250,22,1.1.0,-10304.608347789288,10304.608347789288,GLD,Historical,114591.15782291477,118888.82774866268,False,0.0,
2024-10-31,2024-11-01,2024-11-01,2024-10-31,0.99,250,22,1.1.0,-10304.608347789288,10304.608347789288,GLD,Parametric Normal,102598.97821531088,117544.00912423279,False,0.0,
2024-10-31,2024-11-01,2024-11-01,2024-10-31,0.99,250,22,1.1.0,-10304.608347789288,10304.608347789288,GLD,Monte Carlo Normal,103236.3537570471,117730.28135922115,False,0.0,476001470.0
2024-11-01,2024-11-04,2024-11-04,2024-11-01,0.99,250,23,1.1.0,3406.8744608215034,-3406.8744608215034,TIP,Historical,114075.34136857979,117372.2500292407,False,0.0,
2024-11-01,2024-11-04,2024-11-04,2024-11-01,0.99,250,23,1.1.0,3406.8744608215034,-3406.8744608215034,TIP,Parametric Normal,101377.83824889666,116144.99239082112,False,0.0,
2024-11-01,2024-11-04,2024-11-04,2024-11-01,0.99,250,23,1.1.0,3406.8744608215034,-3406.8744608215034,TIP,Monte Carlo Normal,98718.31582287636,112197.72376290901,False,0.0,477001473.0
2024-11-04,2024-11-05,2024-11-05,2024-11-04,0.99,250,23,1.1.0,-81423.66304725865,81423.66304725865,SPY,Historical,114192.1357784371,117654.07334923008,False,0.0,
2024-11-04,2024-11-05,2024-11-05,2024-11-04,0.99,250,23,1.1.0,-81423.66304725865,81423.66304725865,SPY,Parametric Normal,101154.00535008342,115888.5549802536,False,0.0,
2024-11-04,2024-11-05,2024-11-05,2024-11-04,0.99,250,23,1.1.0,-81423.66304725865,81423.66304725865,SPY,Monte Carlo Normal,104065.396143301,119477.64423890777,False,0.0,478001476.0
2024-11-05,2024-11-06,2024-11-06,2024-11-05,0.99,250,23,1.1.0,18863.501755640984,-18863.501755640984,HYG,Historical,112812.25299697285,115735.4155735734,False,0.0,
2024-11-05,2024-11-06,2024-11-06,2024-11-05,0.99,250,23,1.1.0,18863.501755640984,-18863.501755640984,HYG,Parametric Normal,100280.97643129136,114888.35672310469,False,0.0,
2024-11-05,2024-11-06,2024-11-06,2024-11-05,0.99,250,23,1.1.0,18863.501755640984,-18863.501755640984,HYG,Monte Carlo Normal,101123.79069382991,114830.19465898037,False,0.0,479001479.0
2024-11-06,2024-11-07,2024-11-07,2024-11-06,0.99,250,23,1.1.0,-7490.508976673102,7490.508976673102,LQD,Historical,113315.372038301,116332.71957463498,False,0.0,
2024-11-06,2024-11-07,2024-11-07,2024-11-06,0.99,250,23,1.1.0,-7490.508976673102,7490.508976673102,LQD,Parametric Normal,100542.2455848674,115187.68352251369,False,0.0,
2024-11-06,2024-11-07,2024-11-07,2024-11-06,0.99,250,23,1.1.0,-7490.508976673102,7490.508976673102,LQD,Monte Carlo Normal,99566.63401784145,116149.86166705265,False,0.0,480001482.0
2024-11-07,2024-11-08,2024-11-08,2024-11-07,0.99,250,23,1.1.0,-39323.51427279694,39323.51427279694,SPY,Historical,113402.8273398045,116353.37868970717,False,0.0,
2024-11-07,2024-11-08,2024-11-08,2024-11-07,0.99,250,23,1.1.0,-39323.51427279694,39323.51427279694,SPY,Parametric Normal,100303.14855386024,114913.7585372638,False,0.0,
2024-11-07,2024-11-08,2024-11-08,2024-11-07,0.99,250,23,1.1.0,-39323.51427279694,39323.51427279694,SPY,Monte Carlo Normal,102818.2392720665,118100.76879106222,False,0.0,481001485.0
2024-11-08,2024-11-11,2024-11-11,2024-11-08,0.99,250,23,1.1.0,-70526.89942800529,70526.89942800529,EFA,Historical,112892.7886115195,115689.71963447536,False,0.0,
2024-11-08,2024-11-11,2024-11-11,2024-11-08,0.99,250,23,1.1.0,-70526.89942800529,70526.89942800529,EFA,Parametric Normal,99433.65080347497,113917.60581447251,False,0.0,
2024-11-08,2024-11-11,2024-11-11,2024-11-08,0.99,250,23,1.1.0,-70526.89942800529,70526.89942800529,EFA,Monte Carlo Normal,98861.28372332288,114400.53189694094,False,0.0,482001488.0
2024-11-11,2024-11-12,2024-11-12,2024-11-11,0.99,250,23,1.1.0,-3185.255678771143,3185.255678771143,SPY,Historical,111409.92020819448,113805.12042683587,False,0.0,
2024-11-11,2024-11-12,2024-11-12,2024-11-11,0.99,250,23,1.1.0,-3185.255678771143,3185.255678771143,SPY,Parametric Normal,98634.52797903185,113002.07914742712,False,0.0,
2024-11-11,2024-11-12,2024-11-12,2024-11-11,0.99,250,23,1.1.0,-3185.255678771143,3185.255678771143,SPY,Monte Carlo Normal,95320.85948153044,107977.51311684102,False,0.0,483001491.0
2024-11-12,2024-11-13,2024-11-13,2024-11-12,0.99,250,23,1.1.0,-27468.77296232287,27468.77296232287,EEM,Historical,111259.30495752471,113466.30002754153,False,0.0,
2024-11-12,2024-11-13,2024-11-13,2024-11-12,0.99,250,23,1.1.0,-27468.77296232287,27468.77296232287,EEM,Parametric Normal,98369.30874245259,112698.22687807049,False,0.0,
2024-11-12,2024-11-13,2024-11-13,2024-11-12,0.99,250,23,1.1.0,-27468.77296232287,27468.77296232287,EEM,Monte Carlo Normal,98902.06495004194,114432.29025789017,False,0.0,484001494.0
2024-11-13,2024-11-14,2024-11-14,2024-11-13,0.99,250,23,1.1.0,-28170.287325270212,28170.287325270212,SPY,Historical,110801.72960969683,112972.85290256322,False,0.0,
2024-11-13,2024-11-14,2024-11-14,2024-11-13,0.99,250,23,1.1.0,-28170.287325270212,28170.287325270212,SPY,Parametric Normal,97776.58559483038,112019.16499768762,False,0.0,
2024-11-13,2024-11-14,2024-11-14,2024-11-13,0.99,250,23,1.1.0,-28170.287325270212,28170.287325270212,SPY,Monte Carlo Normal,98390.76861613127,112580.50514878078,False,0.0,485001497.0
2024-11-14,2024-11-15,2024-11-15,2024-11-14,0.99,250,23,1.1.0,-27965.09976201003,27965.09976201003,QQQ,Historical,110106.49675319273,112045.46665637096,False,0.0,
2024-11-14,2024-11-15,2024-11-15,2024-11-14,0.99,250,23,1.1.0,-27965.09976201003,27965.09976201003,QQQ,Parametric Normal,97073.98858268766,111214.224529054,False,0.0,
2024-11-14,2024-11-15,2024-11-15,2024-11-14,0.99,250,23,1.1.0,-27965.09976201003,27965.09976201003,QQQ,Monte Carlo Normal,96519.61848092297,110403.90852859954,False,0.0,486001500.0
2024-11-15,2024-11-18,2024-11-18,2024-11-15,0.99,250,23,1.1.0,-15151.15354227683,15151.15354227683,SPY,Historical,109324.78684652912,110908.26089198908,False,0.0,
2024-11-15,2024-11-18,2024-11-18,2024-11-15,0.99,250,23,1.1.0,-15151.15354227683,15151.15354227683,SPY,Parametric Normal,96269.70730224613,110292.78800199354,False,0.0,
2024-11-15,2024-11-18,2024-11-18,2024-11-15,0.99,250,23,1.1.0,-15151.15354227683,15151.15354227683,SPY,Monte Carlo Normal,97748.98296210157,111139.43040598111,False,0.0,487001503.0
2024-11-18,2024-11-19,2024-11-19,2024-11-18,0.99,250,23,1.1.0,10013.200867318541,-10013.200867318541,EFA,Historical,108909.75520972982,110363.65636328066,False,0.0,
2024-11-18,2024-11-19,2024-11-19,2024-11-18,0.99,250,23,1.1.0,10013.200867318541,-10013.200867318541,EFA,Parametric Normal,95867.6846810108,109832.20494862762,False,0.0,
2024-11-18,2024-11-19,2024-11-19,2024-11-18,0.99,250,23,1.1.0,10013.200867318541,-10013.200867318541,EFA,Monte Carlo Normal,92387.9644529234,109033.00781365024,False,0.0,488001506.0
2024-11-19,2024-11-20,2024-11-20,2024-11-19,0.99,250,23,1.1.0,-80410.80951535048,80410.80951535048,SPY,Historical,109006.36595579189,110347.20389973716,False,0.0,
